Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,SourcePDF,totalSeasons
Kill Bill: Vol. 1,2003,R,10 Oct 2003,111 min,"Action, Crime, Thriller",Quentin Tarantino,"Quentin Tarantino, Uma Thurman","Uma Thurman, David Carradine, Daryl Hannah","The lead character, called 'The Bride,' was a member of the Deadly Viper Assassination Squad, led by her lover 'Bill.' Upon realizing she was pregnant with Bill's child, 'The Bride' decided to escape her life as a killer. She fled to Texas, met a young man, who, on the day of their wedding rehearsal was gunned down by an angry and jealous Bill (with the assistance of the Deadly Viper Assassination Squad). Four years later, 'The Bride' wakes from a coma, and discovers her baby is gone. She, then, decides to seek revenge upon the five people who destroyed her life and killed her baby. The saga of Kill Bill Volume I begins.","English, Japanese, French",United States,Nominated for 5 BAFTA 30 wins & 103 nominations total,https://m.media-amazon.com/images/M/MV5BZmMyYzJlZmYtY2I3NC00NjAyLTkyZWItZjdjZDI1YTYyYTEwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,8.2,"1,295,392",tt0266697,movie,N/A,"$70,099,045",N/A,N/A,True,BLU- RAY.pdf,
Love the Coopers,2015,PG-13,13 Nov 2015,107 min,"Comedy, Fantasy, Romance",Jessie Nelson,Steven Rogers,"Steve Martin, Diane Keaton, John Goodman","When four generations of the Cooper clan come together for their annual Christmas Eve celebration, a series of unexpected visitors and unlikely events turn the night upside down, leading them all toward a surprising rediscovery of family bonds and the spirit of the holiday.",English,United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BMjE4NTkyODk4NF5BMl5BanBnXkFtZTgwNjY0NzkxNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,5.8,"28,112",tt2279339,movie,N/A,"$26,302,731",N/A,N/A,True,BLU- RAY.pdf,
Asciende,2023,N/A,06 Mar 2023,N/A,"Short, Comedy",N/A,N/A,Iván Marín,N/A,English,Spain,N/A,https://m.media-amazon.com/images/M/MV5BNzM1OGRjZWEtMmU5Yy00OGUwLTk2ZDktZGE0ODgwMjVkN2I3XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt27040790,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
El llanero solitario,1980,N/A,N/A,13 min,"Short, Fantasy, Western","Mario Menéndez, Fran Vaquero","Francisco García, Mario Menéndez, Fran Vaquero","Paco Hernández, Ángeles Caso, Francisco Fernández",N/A,Spanish,Spain,N/A,N/A,[],N/A,N/A,N/A,tt1221195,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
Melancolia,2006,N/A,N/A,N/A,Short,Ange Leccia,Ange Leccia,N/A,N/A,None,France,N/A,N/A,[],N/A,N/A,N/A,tt10111112,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
Monsters University,2013,G,21 Jun 2013,104 min,"Animation, Adventure, Comedy",Dan Scanlon,"Dan Scanlon, Daniel Gerson, Robert L. Baird","Billy Crystal, John Goodman, Steve Buscemi","Mike Wazowski (Billy Crystal) and James P. ""Sully"" Sullivan (John Goodman) are an inseparable pair, but that wasn't always the case. From the moment these two mismatched monsters met, they couldn't stand each other. This movie unlocks the door to how Mike and Sully overcame their differences and became the best of friends.",English,United States,Nominated for 2 BAFTA 9 wins & 58 nominations total,https://m.media-amazon.com/images/M/MV5BMTUyODgwMDU3M15BMl5BanBnXkFtZTcwOTM4MjcxOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.2,"421,121",tt1453405,movie,N/A,"$268,492,764",N/A,N/A,True,BLU- RAY.pdf,
InfoMania,2007–,N/A,10 Jul 2007,N/A,"Comedy, News",N/A,N/A,"Conor Knighton, Sergio Cilli, Brett Erlich","A weekly half-hour of comedy and common sense that sorts through the 24-hour, multi-screen media chaos in search of the ridiculous, the funny, and the ridiculously funny.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZGQyYTZlNTctZmY3ZS00OTAyLTgxM2ItZmNiMDA3MDhjYjM1XkEyXkFqcGdeQXVyMjI3MDczMjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '9.1/10'}]",N/A,9.1,160,tt1087821,series,,,,,True,BLU- RAY.pdf,3
Akemarropa (I Temporada),2009–2010,N/A,01 Apr 2009,N/A,Action,N/A,N/A,"Marian Aguilera, Gabri Arron, Mónica Cervera, Antonio Dechent",N/A,Spanish,Spain,N/A,N/A,[],N/A,N/A,N/A,tt5643720,series,,,,,True,BLU- RAY.pdf,N/A
Guadalcanal,1943,N/A,N/A,10 min,"Animation, Short",Ray Harryhausen,N/A,N/A,A stop-motion animated account of the 1942 Battle of Guadalcanal in World War II.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMWZkY2NhZWYtYWVkYy00OGJkLWE4YjgtNjAyYmUzYmY3MDJlXkEyXkFqcGdeQXVyNTMyODM3MTg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,39,tt2137546,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
Las paredes hablan,2012,N/A,07 Dec 2012,N/A,"Drama, History",Antonio Zavala Kugler,Carmen Boullosa,"María Aura, Kuno Becker, Mario Zaragoza","This fascinating story weaves the historical calamities that marked the destiny of a nation, with the petty miseries and the tragic destinies of its people. It initiates with ""Casa Espíritu"" Spirit House in the prime of Mexico's Independence Movement (1810), as it's bricks speaks of its first habitants: A revolutionary priest, his artist friends and of his valiant daughter. One hundred years later, an identical construction is erected wall against wall; ""Casa Santo"" Saint's House. Now living in the two houses, inevitably confronting each other, are the Minister of War and his neighbors who are more inclined to the new tendencies that have brought the Revolution of 1910. Arriving to current times, the twin houses will be inhabited by families representatives of the social and ideological polarities of this country; the obscenely wealthy nouveau riche, whose affluence derives from corruption and shady businesses, and a family from the ancient lineage that is unable to adapt to the current changes.",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BOTY5ODE1ODQ2Ml5BMl5BanBnXkFtZTcwMDg5MTk1OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",N/A,5.1,78,tt2407420,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
El pianista,1998,N/A,19 Mar 1999,90 min,Drama,Mario Gas,"Mario Gas, André Grall, Gustau Hernández Mor","Mercè Arànega, Nadala Batiste, Damià Barbany","A famous composer and conductor, Luis Doria is in present-day Barcelona, and after a performance he is persuaded to go to a drag club to relax. It's seedy and horrible, but he is suddenly transfixed when he realises that the pianist is the gifted Alberto Rossel, a close friend from before the Spanish Civil War. The film then flashes back to 1946, when Rossel has just been released from prison, having been captured at the outset by Franco's fascist forces. He is withdrawn and friendless, but his neighbours soon befriend him for his ability with the piano, and despite his classical musical interests, he manages to bang out a boogie for them to dance to. Earlier, in pre-war Paris, we see the development of the friendship between Rossel and Doria, and of romance with Teresa. We see that in those days, the young Rossel was dedicated to his music and to noble sentiments, while Doria is dedicated only to pleasure and to himself. As tension in Spain mounts, culminating in the military takeover by Franco, everyone decides to leave for Spain to fight for freedom. Everyone, that is, except Doria. Back to the present day, and at the end of the tawdry drag show, Doria finds Rossel and greets him. Does Doria understand what the intervening decades have done to their relationship?",Spanish,Spain,4 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BODcwNTcyNjktOWRjNy00MWMxLThmZmQtNTJiMjM5N2RhZjBkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,107,tt0158088,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
Precious,2009,Not Rated,20 Nov 2009,110 min,Drama,Lee Daniels,"Geoffrey Fletcher, Sapphire","Gabourey Sidibe, Mo'Nique, Paula Patton","In Harlem, 1987. Sixteen year old Claireece Jones - who goes by her middle name Precious - is illiterate and overweight. She is pregnant with her second child, both children fathered by her biological father, who has continually raped her since she was a child, but who she doesn't see otherwise. Her infant daughter, Mongo - such named since she has Down Syndrome - lives with Precious' grandmother. Precious lives with her mother Mary, who abuses Precious both physically and emotionally. Mary does nothing but smoke, watch television and collect welfare through fraud (as she doesn't ever look for a job) and believes that education does nothing for Precious, who she would rather also collect welfare if only to bring money into the household. To escape her life, Precious often daydreams of herself in glamorous situations. Because of her current pregnancy, Precious' principal transfers her into an alternative school. In dealing with the school's sympathetic teacher Miss Blu Rain, Precious begins to believe that she can have a future by learning how to read and write. Despite some devastating news from her mother following the birth of her child, Precious also begins to believe she can escape the grips of her abusive mother, who, up to this point, was Precious' only real support.","English, Italian",United States,Won 2 Oscars. 114 wins & 103 nominations total,https://m.media-amazon.com/images/M/MV5BNDVkZDYzOTktMDI0Yy00YjE5LWIxMGEtOGZlNjllOTdhZjQ3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.3,"117,933",tt0929632,movie,N/A,"$47,566,524",N/A,N/A,True,BLU- RAY.pdf,
RED 2,2013,PG-13,19 Jul 2013,116 min,"Action, Comedy, Crime",Dean Parisot,"Warren Ellis, Cully Hamner, Jon Hoeber","Bruce Willis, Helen Mirren, John Malkovich","Retired C.I.A. Agent Frank Moses (Bruce Willis) is in love with Sarah Ross (Mary-Louise Parker) and enjoying their normal life. Out of the blue, Marvin Boggs (John Malkovich) meets Frank in the supermarket and tells that Wikileaks has released the information that they had participated and know the whereabouts of the Nightshade, a portable nuclear weapon that was smuggled in pieces and hidden in Russia. Now the top agents in the world are under contract to seek them out to discover where Nightshade is. The trio travels to Paris and teams-up with the Russian Katja (Catherine Zeta-Jones) to track down the former Russian Agent ""The Frog"" (David Thewlis) to get more information about the operation. They learn that the brilliant inventor Dr. Edward Bailey (Sir Anthony Hopkins) might know where the weapon is. They discover that Bailey has been interned in an asylum in London by the MI6 for thirty-two years and the British Victoria (Dame Helen Mirren) joins the team. They rescue Bailey and find that the nuclear device is hidden in the Kremlin. Soon, the dangerous South Korean Han Cho Bai (Lee Byung-hun) joins the group expecting to retrieve the weapon. But dangerous killer Jack Horton (Neal McDonough) is hunting Frank down and will not stop until he recovers the nuclear bomb.","English, Russian, French, Persian, Korean","United States, Canada, Russia, France, Hong Kong",1 win & 3 nominations total,https://m.media-amazon.com/images/M/MV5BMjI2ODQ4ODY3Nl5BMl5BanBnXkFtZTcwNTc2NzE1OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.6,"188,034",tt1821694,movie,N/A,"$53,262,560",N/A,N/A,True,BLU- RAY.pdf,
Revenant,2023,N/A,23 Jun 2023,N/A,"Drama, Fantasy, Horror",N/A,N/A,"Oh Jung-se, Hong Kyung, Kim Tae-ri","Ku San Young works and studies at night to become a public officer. After receiving a relic from her dead father mysterious deaths take place around her, and she finds herself slowly changing.",Korean,South Korea,1 win & 5 nominations total,https://m.media-amazon.com/images/M/MV5BODY2ODI3NjUtMGI3MC00Mzk0LTg1NGQtNmMwZmExZDJlZjI2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,"3,951",tt22263470,series,,,,,True,BLU- RAY.pdf,1
HÉROES (Sin Escape),2023,N/A,07 Sep 2023,90 min,Action,Ricardo Arnaiz,Ricardo Arnaiz,"Silverio Palacios, Gerardo Taracena, Mario Iván Martínez",Follows a group of students of a military school as they suffer an invasion during the Mexican-American War.,"Spanish, English",Mexico,3 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BOTgzNjJhNjUtZjVlYy00ZTBjLTg0NzMtMmUzMTExYzQ4Njc5XkEyXkFqcGdeQXVyMTU3NDU4MDg2._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,13,tt26929388,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
Striptease,1996,R,28 Jun 1996,115 min,"Comedy, Crime, Drama",Andrew Bergman,"Carl Hiaasen, Andrew Bergman","Demi Moore, Burt Reynolds, Armand Assante","Erin Grant loses care and custody of her daughter when she's divorced from her husband Darrell, a small-time thief. Struggling for money, she is a dancer at a nightclub, where one night Congressman Dilbeck (in disguise) attacks another member of the audience. A spectator, who recognizes Dilbeck and is fond of Erin, offers to get back her daughter by blackmailing Dilbeck. Things do not work out as planned, though.",English,United States,8 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BZjA4N2FjZDktYzFkMi00YzMzLWIyNTctNzY5OTA3ZTQ0OTVlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,4.6,"50,716",tt0117765,movie,N/A,"$33,109,743",N/A,N/A,True,BLU- RAY.pdf,
The Muppets,2011,PG,23 Nov 2011,103 min,"Adventure, Comedy, Family",James Bobin,"Jason Segel, Nicholas Stoller, Jim Henson","Amy Adams, Jason Segel, Chris Cooper","When 3 Muppet fans learn that Tex Richman wants to drill under the Muppet Theater for oil, Gary, Mary and Walter set out to find the Muppets who have been split up for years so that they can put on one last show and save the Muppet Theater. Kermit the Frog now lives in his own mansion depressed in Hollywood, 'The Great Gonzo' is a high class plumber at Gonzo's Royal Flush, Fozzie Bear performs with a tribute band called The Moopets, Miss Piggy is the plus-size fashion editor at Vogue Paris, and Animal is at a celebrity anger management rehab center in Santa Barbara.","English, Mandarin","United States, Japan, United Kingdom",Won 1 Oscar. 18 wins & 43 nominations total,https://m.media-amazon.com/images/M/MV5BMjE0MTM4NTc3NF5BMl5BanBnXkFtZTcwMjYzOTIxNg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.1,"99,159",tt1204342,movie,N/A,"$88,631,237",N/A,N/A,True,BLU- RAY.pdf,
Extremely Loud & Incredibly Close,2011,PG-13,20 Jan 2012,129 min,"Adventure, Drama, Mystery",Stephen Daldry,"Eric Roth, Jonathan Safran Foer","Thomas Horn, Tom Hanks, Sandra Bullock","A troubled young boy, Oskar, is trying to cope with the loss of his father. Oskar starts lashing out at his mother and the world. Until a year later, he discovers a mysterious key in his father's belongings and embarks on a scavenger hunt to find the matching lock, just as he used to when his father was alive. On this journey he is bound to meet a lot of people and learn a lot about himself and his family, but will he ever find the lock?",English,United States,Nominated for 2 Oscars. 8 wins & 26 nominations total,https://m.media-amazon.com/images/M/MV5BMTUxNzYwMTE3NV5BMl5BanBnXkFtZTcwMDY2NzU4Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.9,"107,625",tt0477302,movie,N/A,"$31,847,881",N/A,N/A,True,BLU- RAY.pdf,
Amor en tiempos modernos,2016,N/A,30 Jul 2016,N/A,Short,Germán Mairen,Germán Mairen,"Antonio Araya, Jorge Arnaiz, Valentina Bermejo",N/A,Spanish,Spain,N/A,https://m.media-amazon.com/images/M/MV5BNTEyNzQ2ZjYtNjk1Yi00YjI4LWI2NzAtODRmZjZiMzEzN2Y0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6232364,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
Titanic,1997,PG-13,19 Dec 1997,194 min,"Drama, Romance",James Cameron,James Cameron,"Leonardo DiCaprio, Kate Winslet, Billy Zane","84 years later, a 100 year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.","English, Swedish, Italian, French",United States,Won 11 Oscars. 126 wins & 84 nominations total,https://m.media-amazon.com/images/M/MV5BYzYyN2FiZmUtYWYzMy00MzViLWJkZTMtOGY1ZjgzNWMwN2YxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,8.0,"1,383,106",tt0120338,movie,N/A,"$674,354,882",N/A,N/A,True,BLU- RAY.pdf,
Tsubasa,1994–,N/A,07 Feb 1994,N/A,Drama,N/A,N/A,"Shô Aikawa, Kiyoshi Kodama, Azusa Nakamura",N/A,Japanese,Japan,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]",N/A,8.2,57,tt1702986,series,,,,,True,BLU- RAY.pdf,N/A
The Departed,2006,R,06 Oct 2006,151 min,"Crime, Drama, Thriller",Martin Scorsese,"William Monahan, Alan Mak, Felix Chong","Leonardo DiCaprio, Matt Damon, Jack Nicholson","In this crime-action tour de force, the South Boston state police force is waging war on Irish-American organized crime. Young undercover cop Billy Costigan is assigned to infiltrate the mob syndicate run by gangland chief Frank Costello. While Billy quickly gains Costello's confidence, Colin Sullivan, a hardened young criminal who has infiltrated the state police as an informer for the syndicate is rising to a position of power in the Special Investigation Unit. Each man becomes deeply consumed by their double lives, gathering information about the plans and counter-plans of the operations they have penetrated. But when it becomes clear to both the mob and the police that there is a mole in their midst, Billy and Colin are suddenly in danger of being caught and exposed to the enemy - and each must race to uncover the identity of the other man in time to save themselves. But is either willing to turn on their friends and comrades they've made during their long stints undercover?","English, Cantonese","United States, Hong Kong",Won 4 Oscars. 100 wins & 141 nominations total,https://m.media-amazon.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,8.5,"1,538,133",tt0407887,movie,N/A,"$132,399,394",N/A,N/A,True,BLU- RAY.pdf,
The Hunger Games,2012,PG-13,23 Mar 2012,142 min,"Action, Adventure, Sci-Fi",Gary Ross,"Gary Ross, Suzanne Collins, Billy Ray","Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth","In a dystopian future, the totalitarian nation of Panem is divided into 12 districts and the Capitol. Each year two young representatives from each district are selected by lottery to participate in The Hunger Games. Part entertainment, part brutal retribution for a past rebellion, the televised games are broadcast throughout Panem. The 24 participants are forced to eliminate their competitors while the citizens of Panem are required to watch. When 16-year-old Katniss' young sister, Prim, is selected as District 12's female representative, Katniss volunteers to take her place. She and her male counterpart, Peeta, are pitted against bigger, stronger representatives, some of whom have trained for this their whole lives.",English,United States,Won 1 BAFTA Award34 wins & 49 nominations total,https://m.media-amazon.com/images/M/MV5BMWI1OGM4YjQtNmIxNi00YmE2LWJkNTAtY2Q0YjU4NTI5NWQyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.2,"1,074,757",tt1392170,movie,N/A,"$408,010,692",N/A,N/A,True,BLU- RAY.pdf,
The Informant!,2009,R,18 Sep 2009,108 min,"Biography, Comedy, Crime",Steven Soderbergh,"Scott Z. Burns, Kurt Eichenwald","Matt Damon, Tony Hale, Patton Oswalt","Mark Whitacre has worked for lysine developing company ADM for many years and has even found his way into upper management. But nothing has prepared him for the job he is about to undertake - being a spy for the FBI. Unwillingly pressured into working as an informant against the illegal price-fixing activities of his company, Whitacre gradually adopts the idea that he's a true secret agent. But as his incessant lies keep piling up, his world begins crashing down around him.","English, German",United States,1 win & 21 nominations total,https://m.media-amazon.com/images/M/MV5BMTgyNjE1OTc4Ml5BMl5BanBnXkFtZTgwNjc4MTA3MjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.5,"68,874",tt1130080,movie,N/A,"$33,316,821",N/A,N/A,True,BLU- RAY.pdf,
The Ring,2002,PG-13,18 Oct 2002,115 min,"Horror, Mystery",Gore Verbinski,"Ehren Kruger, Kôji Suzuki, Hiroshi Takahashi","Naomi Watts, Martin Henderson, Brian Cox","Rachel Keller is a journalist investigating a videotape that may have killed four teenagers (including her niece). There is an urban legend about this tape: the viewer will die seven days after watching it. If the legend is correct, Rachel will have to run against time to save her son's and her own life.",English,"United States, Japan",14 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BNDA2NTg2NjE4Ml5BMl5BanBnXkFtZTYwMjYxMDg5._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.1,"400,067",tt0298130,movie,N/A,"$129,128,133",N/A,N/A,True,BLU- RAY.pdf,
Tron,1982,PG,09 Jul 1982,96 min,"Action, Adventure, Sci-Fi",Steven Lisberger,"Steven Lisberger, Bonnie MacBird","Jeff Bridges, Bruce Boxleitner, David Warner","Hacker/arcade owner Kevin Flynn is digitally broken down into a data stream by a villainous software pirate known as Master Control and reconstituted into the internal, 3-D graphical world of computers. It is there, in the ultimate blazingly colorful, geometrically intense landscapes of cyberspace, that Flynn joins forces with Tron to outmaneuver the Master Control Program that holds them captive in the equivalent of a gigantic, infinitely challenging computer game.",English,"United States, Taiwan, Japan, United Kingdom",Nominated for 2 Oscars. 2 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BMTA4Y2VjOWEtMWQ5MS00YWU5LTkxZTMtNzVmMDYyNWFiODU5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.7,"145,118",tt0084827,movie,N/A,"$33,000,000",N/A,N/A,True,BLU- RAY.pdf,
Wolverine,2011,Not Rated,23 Jul 2011,1 min,"Animation, Action, Sci-Fi",N/A,N/A,"Rikiya Koyama, Milo Ventimiglia, Vic Mignogna","Logan is asked by his old friend, a cop from Japan, to help him take down Shingen Yashida's crime syndicate and save Mariko, Logan's lost love, from forced marriage arranged by her father Shingen. Yukio, a female assassin, helps him.","Japanese, English","United States, Japan",N/A,https://m.media-amazon.com/images/M/MV5BMzNjMzMwOTEtYWIyYS00OTQxLWI3ZmYtODdjNDFiZGE0NjU1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,"1,887",tt1847521,series,,,,,True,BLU- RAY.pdf,1
Voraz,2023,N/A,18 Apr 2023,N/A,"Short, Horror",Kristel Letrado,Kristel Letrado,"Eduardo Armenta, Gil Pacheco, Daniel Polanco",N/A,Spanish,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt32377030,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
Cosmos,1980,TV-PG,28 Sep 1980,780 min,Documentary,N/A,"Ann Druyan, Carl Sagan, Steven Soter","Carl Sagan, Jaromír Hanzlík, Jonathan Fahn","Astronomer Dr. Carl Sagan is host and narrator of this 13-hour series that originally aired on Public Broadcasting Stations in the United States. Dr. Sagan describes the universe in a way that appeals to a mass audience, by using Earth as a reference point, by speaking in terms intelligible to non-scientific people, by relating the exploration of space to that of the Earth by pioneers of old, and by citing such Earth legends as the Library of Alexandria as metaphors for space-related future events. Among Dr. Sagan's favorite topics are the origins of life, the search for life on Mars, the infernal composition of the atmosphere of Venus and a warning about a similar effect taking place on Earth due to global pollution and the ""greenhouse effect"", the lives of stars, interstellar travel and the effects of attaining the speed of light, the danger of mankind technologically self-destructing, and the search, using radio technology, for intelligent life in deep space.",English,"United States, United Kingdom",Won 3 Primetime Emmys. 4 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BOTA5MWFhMzAtOWU1OS00Yjk4LTlkNGItNGI3N2VkNzcyNGU2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '9.3/10'}]",N/A,9.3,"50,090",tt0081846,series,,,,,True,BLU- RAY.pdf,1
Thor,2011,PG-13,06 May 2011,115 min,"Action, Fantasy",Kenneth Branagh,"Ashley E. Miller, Zack Stentz, Don Payne","Chris Hemsworth, Anthony Hopkins, Natalie Portman","The warrior Thor (Chris Hemsworth) is cast out of the fantastic realm of Asgard by his father Odin (Sir Anthony Hopkins) for his arrogance and sent to Earth to live amongst humans. Falling in love with scientist Jane Foster (Natalie Portman) teaches Thor much-needed lessons, and his new-found strength comes into play as a villain from his homeland sends dark forces toward Earth.",English,"United States, France",5 wins & 30 nominations total,https://m.media-amazon.com/images/M/MV5BNjRhNGZjZjEtYTQzYS00OWUxLThjNGEtMTIwMTE2ZDFlZTZkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.0,"958,893",tt0800369,movie,N/A,"$181,030,624",N/A,N/A,True,BLU- RAY.pdf,
R.E.M,2016,N/A,23 Apr 2016,3 min,"Short, Horror",Zak Holland,N/A,"Pete Buzzsaw Holland, Tina Holland, Zak Holland","All seems normal. He notices something unusual through the window and follow's the unknown assailant, as events unfold he finds himself in mortal danger will he escape? or is it all in his mind?",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMTIxNGFmZWEtNjUzMy00YzVlLThmMzEtOTA3ODVjZTZmZWE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTM0MzE2Mzk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6293344,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
